url,content,token_count,char_count,techStackName
https://kestra.io/docs/getting-started/administrator-guide,"""""""DocsGetting StartedAdministrator Guide
Administrator Guide
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Deploy, configure, secure, and manage Kestra in production.
Here, you will find the necessary information for deploying and configuring your Kestra cluster.
Software and Hardware Requirements
This page describes the software and hardware requirements for Kestra.
Alerting & Monitoring
Here are some best practices for alerting and monitoring your Kestra instance.
Troubleshooting
Something doesn't work as expected? Check out our advice to help you troubleshoot.
Backup & Restore
Backup Kestra.
High Availability
Kestra is designed to be highly available and fault-tolerant. This section describes how to configure Kestra for high availability.
Purge
Purge old executions and logs to save disk space.
Managing Upgrades
Kestra is a fast-evolving project. This section will guide you through the process of upgrading your Kestra installation.
Usage
Here are the configuration options for the usage report.
Webserver URL
How to configure the URL of your Kestra webserver.
Was this page helpful?
Yes
No
Getting Started
Plugins
Getting Started
Configuration""""""",252,1186,kestra
https://kestra.io/docs/getting-started/configuration-guide,"""""""DocsGetting StartedConfiguration
Configuration
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Almost everything is configurable in Kestra. Here you'll find the different configuration options available to Administrators.
Was this page helpful?
Yes
No
Getting Started
Administrator Guide
Getting Started
API Reference""""""",69,344,kestra
https://kestra.io/docs/getting-started/api-reference,"""""""DocsGetting StartedAPI Reference
API Reference
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Check the API reference for the Open-Source and Cloud & Enterprise Edition.
Cloud & Enterprise Edition API
API Reference of Kestra Cloud & Enterprise.
Open Source API
API Reference of the Open-Source edition of Kestra.
Was this page helpful?
Yes
No
Getting Started
Configuration
Getting Started
Migration Guide""""""",96,432,kestra
https://kestra.io/docs/getting-started/migration-guide,"""""""DocsGetting StartedMigration Guide
Migration Guide
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Migrate to the latest version of Kestra.
0.11.0
Deprecated features and migration guides for 0.11.0 and onwards.
0.12.0
Deprecated features and migration guides for 0.12.0 and onwards.
0.13.0
Deprecated features and migration guides for 0.13.0 and onwards.
0.14.0
Deprecated features and migration guides for 0.14.0 and onwards.
0.15.0
Deprecated features and migration guides for 0.15.0 and onwards.
0.17.0
Deprecated features and migration guides for 0.17.0 and onwards.
0.18.0
Deprecated features and migration guides for 0.18.0 and onwards.
0.19.0
Deprecated features and migration guides for 0.19.0 and onwards.
Was this page helpful?
Yes
No
Getting Started
API Reference
Getting Started
Terraform Provider""""""",230,837,kestra
https://kestra.io/docs/getting-started/terraform,"""""""DocsGetting StartedTerraform Provider
Terraform Provider
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Manage resources and their underlying infrastructure with our official Terraform provider.
Data Sources
Guides
Resources
Was this page helpful?
Yes
No
Getting Started
Migration Guide
Getting Started
User Interface""""""",74,345,kestra
https://kestra.io/docs/getting-started/ui,"""""""DocsGetting StartedUser Interface
User Interface
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Navigate Kestra's UI.
Dashboard
Get insights into your workflows with the Dashboard.
Flows
Manage your flows in one place.
Executions
Manage Executions of your Flows in one place.
Logs
Manage Logs generated by tasks.
Namespaces
Manage resources associated with a namespace in one place.
Blueprints
Ready-to-use examples designed to kickstart your workflow.
Settings
Configure Settings for Kestra.
Administration
Manage your Kestra Instance.
Task Runs
Manage Task Runs in one place.
Was this page helpful?
Yes
No
Getting Started
Terraform Provider
Getting Started
Contributing""""""",156,699,kestra
https://kestra.io/docs/getting-started/contributing,"""""""DocsGetting StartedContributing
Contributing
Table of Contents
Build a plugin
Contribute to the documentation
Documentation structure
Build the documentation locally
Write a blog post
Other ways to show support
Build Kestra locally
Requirements
Backend development
Frontend development
Setup the configuration to connect to the backend
Setup to work without building the backend from the source code
Plugin development
Code of Conduct
Legal Notice
Submit issues
Reporting bugs
Reporting security issues
Requesting new features
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Contribute to our open-source community.
You can contribute to Kestra in many ways depending on your skills and interests. The issues with the label good first issue are a great place to start and get familiar with the codebase. Follow this link to see good first issues.
Build a plugin
Check out our Plugin Developer Guide for instructions on how to build a new plugin.
Contribute to the documentation
We love documentation contributions. To contribute to the documentation, make sure to fork the docs repository and create a pull request with your changes.
Documentation structure
If your changes relate to a specific Kestra edition or are valid only since a specific release, you can add the following fields to the front matter of your markdown file:
markdown
---
title: My new page for a +0.18.0 feature
editions: [""OSS"", ""EE""]
version: "">= 0.18.0""
---
Build the documentation locally
The following dependencies are required to build Kestra docs locally:
Node 14+ and npm
an IDE
To start contributing:
Fork the repository
Clone the fork on your workstation:
shell
$ git clone git@github.com:{YOUR_USERNAME}/docs.git
$ cd docs
Use the following commands to serve the docs locally:
shell
# install dependencies
$ npm install
# serve with hot reload at localhost:3001
$ npm run dev
# to generate static pages
$ npm run generate
# making a production build
$ npm run build
Write a blog post
You can contribute an article about how you use Kestra to our blog. Email hello@kestra.io to start the collaboration. And if you wrote a post mentioning Kestra on your personal blog, we'd be happy to feature it in our community section.
Other ways to show support
Star Kestra on GitHub.
Follow us on X and LinkedIn.
Join the Slack community.
Build Kestra locally
Requirements
The following dependencies are required to build Kestra locally:
Java 21+
Node 14+ and npm
Docker & Docker Compose
an IDE (Intellij IDEA, Eclipse or VS Code)
To start contributing:
Fork the repository
Clone the fork on your workstation:
shell
$ git clone git@github.com:{YOUR_USERNAME}/kestra.git
$ cd kestra
Backend development
The backend is built using Micronaut.
Open the cloned repository in your favorite IDE. In many IDEs, Gradle build will be detected and all dependencies will be downloaded.
You can also build it from a terminal using ./gradlew build, the Gradle wrapper will download the right Gradle version to use.
You may need to enable Java annotation processors since we are using it a lot.
The main class is io.kestra.cli.App from module kestra.cli.main
Pass as program arguments the server you want to develop, for example server standalone will start a standalone Kestra server.
The Intellij Idea configuration can be found in screenshot below:
MICRONAUT_ENVIRONMENTS: can be set any string and will load a custom configuration file in cli/src/main/resources/application-{env}.yml.
KESTRA_PLUGINS_PATH: is the path where you will save plugins as Jar and will be loaded during the startup process.
If you encounter JavaScript memory heap out error during startup, configure NODE_OPTIONS environment variable with some large value.
Example NODE_OPTIONS: --max-old-space-size=4096 or NODE_OPTIONS: --max-old-space-size=8192
You can also use the gradle task ./gradlew runStandalone that will run a standalone server with MICRONAUT_ENVIRONMENTS=override and plugins path local/plugins
The server start by default on port 8080 and is reachable on http://localhost:8080.
If you want to launch all tests, you need Python and some packages installed on your machine. On Ubuntu, you can install them with the following command:
shell
$ sudo apt install python3 pip python3-venv
$ python3 -m pip install virtualenv
Frontend development
Our front-end uses Vue.js with the version 18.18.0. The code is located in the /ui folder.
shell
$ npm install
Setup the configuration to connect to the backend
Create a file ui/.env.development.local with the content VITE_APP_API_URL=http://localhost:8080 (or your actual server URL).
Install the dependencies with npm install.
You can serve the UI with hot reload at http://localhost:5173 using the command: npm run dev. For a production build, use: npm run build.
To avoid CORS restrictions when using the local development npm server, you need to configure the backend to allow the http://localhost:5173 origin in cli/src/main/resources/application-override.yml using the following addition to your Kestra configuration YAML definition:
yaml
micronaut:
  server:
    cors:
      enabled: true
      configurations:
        all:
          allowedOrigins:
            - http://localhost:5173
Setup to work without building the backend from the source code
If you want to work on the frontend without having to install Java and everything to run the Kestra Application, you may only start a Kestra Docker container and connect the frontend to it.
To do so, you can first use the following docker compose file.
Save it as docker-compose.yml and run the following command:
shell
$ docker-compose up
This will start Kestra running with H2 as the database. In the above docker compose, we redirected the port 8080 to 8085 and 8081 to 8086. You can change it to any port you want.
Then, enter in the /ui folder, create a file ui/.env.development.local with the content VITE_APP_API_URL=http://localhost:8085 (if you did not use 8085 as the port for Kestra, remember to also change it here).
Finally, you can install the dependencies with npm install and serve the UI with hot reload at http://localhost:5173 using the command: npm run dev.
Plugin development
A documentation for developing a plugin can be found in the Plugin Documentation.
Code of Conduct
This project and everyone participating in it is governed by the
Kestra Code of Conduct.
By participating, you are expected to uphold this code. Please report unacceptable behavior to hello@kestra.io.
Legal Notice
When contributing to this project, you must agree that you have authored 100% of the content, that you have the necessary rights to the content and that the content you contribute may be provided under the project license.
Submit issues
To submit feature requests or report bugs, please open an issue on GitHub.
Reporting bugs
Bug reports help us make Kestra better for everyone. We provide a preconfigured template for bugs to make it very clear what information we need.
Please search within our already reported bugs before raising a new one to make sure you're not raising a duplicate.
Reporting security issues
Please do not create a public GitHub issue. If you've found a security issue, please email us directly at hello@kestra.io instead of raising an issue.
Requesting new features
Use our issue templates when opening new issues. It contains a few essential questions that help us understand the problem you are looking to solve.
To see what has already been proposed by the community, you can look here.
Was this page helpful?
Yes
No
Getting Started
User Interface
Getting Started
How-to Guides""""""",1667,7586,kestra
https://kestra.io/docs/getting-started/how-to-guides,"""""""DocsGetting StartedHow-to Guides
How-to Guides
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Tutorials covering various use cases step by step.
Access Local Files in Kestra
Access locally stored files on your machine.
Configure Alerts inside of Kestra
Configure alerts when workflow failures occurs.
Extend Kestra with the API
Extend Kestra by using the API.
Use Azure Managed Workload on Kestra
How to use Azure Workload identity to provide access to resources such as Azure Key Vault in Kestra
Conditional Branching
How to use the Switch task to branch the flow based on a value.
Build a Custom Plugin for Kestra
Build your own Custom Plugin for Kestra.
Using Dataform in Kestra
Run transformations on BigQuery using Dataform in Kestra
Manage dbt projects with Kestra's Code Editor
Edit dbt code from Kestra's Code Editor
Debezium Tasks and Triggers
How to enable databases to leverage Debezium tasks and triggers.
ETL Pipelines in Kestra
Build ETL pipelines in Kestra using DuckDB, Python and Task Runners.
Validate and Deploy your Flows with GitHub Actions
How to use GitHub Actions to automatically validate and deploy your flows to Kestra.
Run Go inside of your Flows
Run Go code directly inside of your Flows and generate outputs.
Configure Google Service Account
Setup a Google Service Account inside of Kestra.
Connect Google Sheets to Kestra
Learn step-by-step how to read data from a Google Sheet inside of a Kestra flow.
Make HTTP Requests inside of your flows
Make HTTP Requests to fetch data and generate outputs.
Pass Inputs via an API call
Passing Inputs via an API Call
Validate Inputs with Enum Data Type
Input validation with the Enum data type
Run JavaScript inside of your Flows
Run Node.js code directly inside of your Flows and generate outputs.
Connect JavaScript Apps to Kestra
Integrate Kestra into your JavaScript App using Webhooks.
Run Julia inside of your Flows
Run Julia code directly inside of your Flows and generate outputs.
Configure KeyCloak SSO in Kestra
Setup KeyCloak SSO to manage authentication for users.
Set Up Secrets from a Helm Chart
How to add Kestra Secrets to your Helm Chart deployment.
Long running and intensive processes on Kubernetes
Schedule long running and intensive processes with Kestra on Kubernetes.
Loop Over a List of Values
How to iterate over a list of values in your flow.
Configure Monitoring with Grafana & Prometheus
Set up Prometheus and Grafana for monitoring Kestra.
Multiple Condition Listener
How to set up a Flow to only trigger when multiple conditions are met.
Handling null and undefined values
How to use the null coalescing operator to handle null and undefined values.
Parallel vs. Sequential Tasks
When to use parallel tasks and when to use sequential tasks in Kestra.
Pause and Resume Flows in Kestra
How to Pause and Resume your flows.
Run Perl inside of your Flows
Run Perl code directly inside of your Flows and generate outputs.
Run Powershell inside of your Flows
Run PowerShell code inside of your flow.
Push Flows to a Git Repository
Push your Flows to a Git Repository with the PushFlows Task.
Push Namespace Files to a Git Repository
Push files in your namespace to a Git Repository with the PushNamespaceFiles Task.
Run Python inside of your Flows
Run Python code directly inside of your Flows and generate outputs.
Manage Python Dependencies
Manage your Python dependencies inside of Kestra.
Run R inside of your Flows
Run R code directly inside of your Flows and generate outputs.
Realtime Triggers
How to React to events as they happen with millisecond latency.
Revision History & Rollback
Use revision history to rollback to an older version of a flow.
Run Ruby inside of your Flow
Run Ruby code directly inside of your Flows and generate outputs.
Run Rust inside of your Flows
Run Rust code directly inside of your Flows and generate outputs.
Configure Secrets
How you can use secrets in various Kestra use cases.
Run Shell scripts inside of your Flows
Run Shell scripts directly inside of your Flows and generate outputs.
Migrate from Shipyard
Migrate from Shipyard to Kestra.
Slack Events API
Trigger Kestra flows based on Slack events.
Using SQLMesh to run dbt Projects
Using SQLMesh to run dbt project with Kestra.
Configure SSL for Kestra
Configure secure access via https to the Kestra UI.
Sync Flows from a Git Repository
Sync flows from a Git Repository to Kestra with the SyncFlows Task.
Synchronous Executions API
Manage the Executions API Synchronously.
Sync Namespace Files from a Git Repository
Sync files from a Git Repository to Kestra with SyncNamespaceFiles Task.
Modularize your triggers and schedules with Terraform
Scale your codebase using Terraform to template and make scheduling a breeze
Leverage Terraform for flow modularity
Scale your codebase using Terraform to template and define flows
Access Values Between Flows
How to access values across different flows.
Setup Webhooks to trigger Flows
Execute flows using the Webhooks Trigger.
Was this page helpful?
Yes
No
Getting Started
Contributing
Getting Started
Community Guidelines""""""",1133,5085,kestra
https://kestra.io/docs/getting-started/community-guidelines,"""""""DocsGetting StartedCommunity Guidelines
Community Guidelines
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
The Kestra community is a friendly and welcoming place for everyone.
Be respectful to the Kestra community
Be respectful towards other members of this Slack Community. Do not harass others.
Assume positive intent.
Make it easy to help you
Please share relevant flows(YAML), logs and stack traces formatted in code blocks (no screenshots, please).
Please share how you have deployed Kestra:
Deployment choice (Standalone, Docker, Kubernetes etc).
The version of Kestra.
Your OS and its version.
Use relevant channels
Refrain from asking questions multiple times across different channels.
Don’t spam — While we’ll do our best to help you, there is no guaranteed timeline to answer your question. If you need support with SLA guarantees, reach out to us.
If you have any questions, don't hesitate to ask us on Slack
Was this page helpful?
Yes
No
Getting Started
How-to Guides
Docs
Tutorial""""""",222,1023,kestra
https://kestra.io/docs/tutorial,"""""""DocsTutorial
Tutorial
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Kestra is an open-source orchestrator designed to bring Infrastructure as Code (IaC) best practices to all workflows — from those orchestrating mission-critical applications, IT operations, business processes, and data pipelines, to simple Zapier-style automations.
You can use Kestra to:
run workflows on-demand, event-driven or based on a regular schedule
programmatically interact with any system or programming language
orchestrate microservices, batch jobs, ad-hoc scripts (written in Python, R, Julia, Node.js, and more), SQL queries, data ingestion syncs, dbt or Spark jobs, or any other applications or processes
This tutorial will guide you through key concepts in Kestra. We'll start with the same ""Hello world"" flow from the Quickstart Guide, and we'll gradually introduce new concepts including namespaces, tasks, parametrization with inputs and scheduling using triggers.
We'll then dive into parallel task execution, error handling, as well as custom scripts and microservices running in isolated containers. Let's get started!
Fundamentals: build a ""Hello World"" flow
Fundamentals
Start by building a ""Hello world"" example.
Inputs
Inputs allow you to make your flows more dynamic and reusable.
Outputs
Outputs allow you to pass data between tasks and flows.
Triggers
Triggers automatically start your flow based on events.
Flowable Tasks
Run tasks or subflows in parallel, create loops and conditional branching.
Errors and Retries
Handle errors with automatic retries and notifications.
Docker
Run custom Python, R, Julia, Node.js and Shell scripts in isolated containers.
Was this page helpful?
Yes
No
Getting Started
Community Guidelines
Tutorial
Fundamentals""""""",376,1774,kestra
https://kestra.io/docs/tutorial/fundamentals,"""""""DocsTutorialFundamentals
Fundamentals
Table of Contents
Flows
Namespaces
Labels
Description(s)
Tasks
The order of task execution
Autocompletion
Supported task types
Core
Scripts
Internal Storage
KV Store
⚡️ Plugins
Create and run your first flow
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Start by building a ""Hello world"" example.
To install Kestra, follow the Quickstart Guide or check the detailed Installation Guide.
Flows
Flows are defined in a declarative YAML syntax to keep the orchestration code portable and language-agnostic.
Each flow consists of three required components: id, namespace and tasks:
id represents the name of the flow
namespace can be used to separate development and production environments
tasks is a list of tasks that will be executed in the order they are defined
Here are those three components in a YAML file:
yaml
id: getting_started
namespace: company.team
tasks:
  - id: hello_world
    type: io.kestra.plugin.core.log.Log
    message: Hello World!
The id of a flow must be unique within a namespace. For example:
✅ you can have a flow named getting_started in the company.team1 namespace and another flow named getting_started in the company.team2 namespace.
❌ you cannot have two flows named getting_started in the company.team namespace at the same time.
The combination of id and namespace serves as a unique identifier for a flow.
Namespaces
Namespaces are used to group flows and provide structure. Keep in mind that the allocation of a flow to a namespace is immutable. Once a flow is created, you cannot change its namespace. If you need to change the namespace of a flow, create a new flow with the desired namespace and delete the old flow.
Labels
To add another layer of organization, you can use labels, allowing you to group flows using key-value pairs.
Description(s)
You can optionally add a description property to keep your flows documented. The description is a string that supports markdown syntax. That markdown description will be rendered and displayed in the UI.
Not only flows can have a description. You can also add a description property to tasks and triggers to keep all the components of your workflow documented.
Here is the same flow as before, but this time with labels and descriptions:
yaml
id: getting_started
namespace: company.team
description: |
  # Getting Started
  Let's `write` some **markdown** - [first flow](https://t.ly/Vemr0) 🚀
labels:
  owner: rick.astley
  project: never-gonna-give-you-up
tasks:
  - id: hello_world
    type: io.kestra.plugin.core.log.Log
    message: Hello World!
    description: |
      ## About this task
      This task will print ""Hello World!"" to the logs.
Learn more about flows in the Flows section.
Tasks
Tasks are atomic actions in your flows. You can design your tasks to be small and granular, e.g. fetching data from a REST API or running a self-contained Python script. However, tasks can also represent large and complex processes, e.g. triggering containerized processes or long-running batch jobs (e.g. using dbt, Spark, AWS Batch, Azure Batch, etc.) and waiting for their completion.
The order of task execution
Tasks are defined in the form of a list. By default, all tasks in the list will be executed sequentially — the second task will start as soon as the first one finishes successfully.
Kestra provides additional customization allowing to run tasks in parallel, iterating (sequentially or in parallel) over a list of items, or to allow failure of specific tasks. Those are called Flowable tasks because they define the flow logic.
A task in Kestra must have an id and a type. Other properties depend on the task type. You can think of a task as a step in a flow that should execute a specific action, such as running a Python or Node.js script in a Docker container, or loading data from a database.
yaml
tasks:
  - id: python
    type: io.kestra.plugin.scripts.python.Script
    containerImage: python:slim
    script: |
      print(""Hello World!"")
Autocompletion
Kestra supports hundreds of tasks integrating with various external systems. Use the shortcut CTRL + SPACE on Windows/Linux or fn + control + SPACE on Mac to trigger autocompletion listing available tasks or properties of a given task.
If you want to comment out some part of your code, use the CTRL or ⌘ + K + C shortcut, and to uncomment it, use CTRL or ⌘ + K + U. To remember it, C stands for comment and U stands for uncomment. All available keyboard shortcuts are listed upon right-clicking anywhere in the code editor.
Supported task types
Let's look at supported task types.
Core
Core tasks from the io.kestra.plugin.core.flow category are commonly used to control the flow logic. You can use them to declare which processes should run in parallel or sequentially. You can specify conditional branching, iterating over a list of items, pausing or allowing certain tasks to fail without failing the execution.
Scripts
Script tasks are used to run scripts in Docker containers or local processes. You can use them to run Python, Node.js, R, Julia, or any other script. You can also use them to execute a series of commands in Shell or PowerShell. Check the Script tasks page for more details.
Internal Storage
Tasks from the io.kestra.plugin.core.storage category, along with Outputs, are used to interact with the internal storage. Kestra uses internal storage to pass data between tasks. You can think of internal storage as an S3 bucket. In fact, you can use your private S3 bucket as internal storage. This storage layer helps avoid proliferation of connectors. For example, you can use the Postgres plugin to extract data from a Postgres database and load it to the internal storage. Other task(s) can read that data from internal storage and load it to other systems such as Snowflake, BigQuery, or Redshift, or process it using any other plugin, without requiring point to point connections between each of them.
KV Store
Internal storage is mainly used to pass data within a single flow execution. If you need to pass data between different flow executions, you can use the KV Store. The tasks Set, Get and Delete from the io.kestra.plugin.core.kv category allow you to persist data between executions (even across namespaces). For example, if you are using dbt, you can leverage the KV Store to persist the manifest.json file between executions and implement the slim CI pattern.
⚡️ Plugins
Apart from core tasks, the plugins library provides a wide range of integrations. Kestra has built-in plugins for data ingestion, data transformation, interacting with databases, object stores, or message queues, and the list keeps growing with every new release. On top of that, you can also create your own plugins to integrate with any system or programming language.
Create and run your first flow
Now, let's create and run your first flow. On the left side of the screen, click on the Flows menu. Then, click on the Create button.
Paste the following code to the Flow editor:
yaml
id: getting_started
namespace: company.team
tasks:
  - id: api
    type: io.kestra.plugin.core.http.Request
    uri: https://dummyjson.com/products
Then, hit the Save button.
This flow has a single task that will fetch data from the dummyjson API. Let's run it!
Next, let's parametrize this flow using inputs
Was this page helpful?
Yes
No
Docs
Tutorial
Tutorial
Inputs""""""",1617,7388,kestra
